LOCAL_CODE,Latitude,Longitude
(지번) 동소문동5가 57,37.5914182,127.0153650
(지번) 종암동 87-6,37.5993610,127.0340357
(지번) 동선동5가 101,37.5957601,127.0172286
(지번) 상월곡동 57-3,37.6059740,127.0452534
(지번) 안암동5가 102-64,37.5856678,127.0292239
(지번) 동선동1가 28,37.5914742,127.0178352
(지번) 종암동 84-34,37.6000576,127.0334103
(지번) 안암동5가 102-9,37.5851898,127.0295660
(지번) 안암동5가 101-19,37.5866621,127.0291640
(지번) 잠원동 20-1,37.5156403,127.0188157
(지번) 방배동 838-29,37.4914392,126.9934036
(지번) 서초동 1675-6,37.4939772,127.0171842
(지번) 반포동 978,37.5017886,126.9901312
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 서초동 1363-10,37.4853807,127.0321997
(지번) 방배동 450-16,37.4774647,126.9829907
(지번) 반포동 54-10,37.5018940,127.0104655
(지번) 서초동 1445-13,37.4840589,127.0173496
(지번) 서초동 1564-1,37.4886870,127.0124523
(지번) 서초동 1571-19,37.4920379,127.0125981
(지번) 서초동 1450-6,37.4811788,127.0137773
(지번) 서초동 1303-37,37.5026135,127.0247453
(지번) 양재동 2-3,37.4850861,127.0403267
(지번) 서초동 1557-17,37.4913637,127.0115643
(지번) 서초동 1316-29,37.4983176,127.0252299
(지번) 서초동 1571-18,37.4921239,127.0128080
(지번) 서초3동 1451-9,37.4833498,127.0124783
(지번) 신원동 192-82,37.4437197,127.0586896
(지번) 양재동 90-4,37.4788082,127.0419695
(지번) 서초동 1307-11,37.4997823,127.0253129
(지번) 반포동 19-3,37.5043628,127.0036394
(지번) 서초동 1365,37.4845728,127.0300519
(지번) 우면동 176-5,37.4675124,127.0226309
(지번) 방배동 851-18,37.4901642,126.9928265
(지번) 서초동 1358-8,37.4872843,127.0319419
(지번) 양재동 1-4,37.4845985,127.0379985
(지번) 잠원동 36-13,37.5124263,127.0201917
(지번) 서초동 1327-2,37.4958740,127.0274614
(지번) 서초동 1551-9,37.4912623,127.0097782
(지번) 서초동 1438-8,37.4868660,127.0236825
(지번) 서초동 1357-60,37.4875609,127.0311210
(지번) 서초동 1439-1,37.4861904,127.0215244
(지번) 서초동 1552-2,37.4912287,127.0089312
(지번) 서초동 1578-3,37.4886882,127.0142977
(지번) 서초2동 1340-5,37.4891503,127.0311763
(지번) 방배동 450-14,37.4777654,126.9829893
(지번) 양재동 116-5,37.4740513,127.0353684
(지번) 서초동 1317-1,37.4988931,127.0255593
(지번) 방배동 925-19,37.4851015,126.9945414
(지번) 서초동 1307,37.5001058,127.0248843
(지번) 서초동 1307,37.5001058,127.0248843
(지번) 서초동 1327-29,37.4949502,127.0274224
(지번) 반포동 78-12,37.4961370,126.9997520
(지번) 서초동 1330-16,37.4937608,127.0284747
(지번) 서초동 1308-14,37.5005815,127.0251818
(지번) 양재동 11-149,37.4844716,127.0373404
(지번) 서초동 1317-2,37.4989422,127.0257188
(지번) 잠원동 12-21,37.5166357,127.0189240
(지번) 방배동 815-1,37.4916376,126.9895883
(지번) 잠원동 10-53,37.5162066,127.0173684
(지번) 서초동 1553-5,37.4920180,127.0096310
(지번) 서초동 1316-29,37.4983176,127.0252299
(지번) 서초동 1327-29,37.4949502,127.0274224
(지번) 잠원동 21-5,37.5147802,127.0191293
(지번) 양재동 241-3,37.4730950,127.0391603
(지번) 방배동 795-5,37.4932672,126.9893056
(지번) 방배동 451-36,37.4790225,126.9834105
(지번) 서초3동 1566-8,37.4896256,127.0135555
(지번) 서초동 1658-17,37.4924120,127.0152732
(지번) 신원동 195-16,37.4454077,127.0578494
(지번) 서초동 1317-13,37.4984507,127.0262886
(지번) 반포동 18-3,37.5043399,127.0008685
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 반포동 106-6,37.4989200,126.9976493
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 반포동 94-14,37.4993592,126.9977385
(지번) 반포동 19-3,37.5043628,127.0036394
(지번) 서초동 1564-4,37.4885564,127.0127762
(지번) 반포동 91-4,37.4981841,126.9989085
(지번) 서초동 1713-6,37.4940958,127.0123015
(지번) 서초동 1451-86,37.4818511,127.0133678
(지번) 방배동 810-2,37.4928107,126.9911406
(지번) 방배동 909-4,37.4820695,126.9966508
(지번) 잠원동 23-8,37.5146545,127.0174892
(지번) 방배동 449-8,37.4776683,126.9839477
(지번) 서초동 1709-4,37.4931728,127.0088521
(지번) 서초동 1574-6,37.4922470,127.0132238
(지번) 서초동 1308-10,37.5009983,127.0250930
(지번) 서초동 1303-10,37.5032297,127.0235772
(지번) 서초동 1317-28,37.4981299,127.0257865
(지번) 서초동 1575-11,37.4915940,127.0135271
(지번) 서초동 1303-10,37.5032297,127.0235772
(지번) 잠원동 61-11,37.5127660,127.0106579
(지번) 서초동 1475-5,37.4821010,127.0114409
(지번) 양재동 11-47,37.4841556,127.0368326
(지번) 서초동 1317-6,37.4989385,127.0260451
(지번) 서초동 1316-29,37.4983176,127.0252299
(지번) 양재동 393-1,37.4730033,127.0490136
(지번) 방배동 1021-14,37.4792599,127.0000735
(지번) 서초동 1685-8,37.4954084,127.0164774
(지번) 반포동 110-1,37.4977509,126.9944569
(지번) 서초동 1715-1,37.4938027,127.0123863
(지번) 서초동 1544-10,37.4891743,127.0096932
(지번) 반포동 107-2,37.4991096,126.9969253
(지번) 반포동 650,37.5119913,126.9934356
(지번) 서초동 1360-47,37.4861602,127.0315150
(지번) 서초동 1459-8,37.4840689,127.0126415
(지번) 방배동 453-22,37.4799038,126.9828734
(지번) 양재동 346,37.4685502,127.0429490
(지번) 방배동 450-23,37.4776614,126.9837142
(지번) 양재동 263,37.4762350,127.0424042
(지번) 양재동 13-21,37.4838544,127.0357276
(지번) 잠원동 75-18,37.5059814,127.0032816
(지번) 방배동 474-7,37.4775678,126.9858659
(지번) 서초동 1442-9,37.4853831,127.0213281
(지번) 서초동 1698-7,37.4962147,127.0143439
(지번) 서초동 1577-6,37.4891162,127.0140780
(지번) 양재동 7-2,37.4841655,127.0399594
(지번) 방배동 785-9,37.4923187,126.9849272
(지번) 서초동 1308-12,37.5008357,127.0252702
(지번) 서초동 1309-8,37.5018496,127.0246508
(지번) 잠원동 36-32,37.5122003,127.0196318
(지번) 서초동 1557-7,37.4911227,127.0110329
(지번) 서초동 1308-6,37.5012438,127.0249764
(지번) 서초동 1308-14,37.5005815,127.0251818
(지번) 방배동 924-8,37.4833729,126.9957030
(지번) 서초동 1309-1,37.5020555,127.0240142
(지번) 반포동 59-4,37.5040781,127.0096638
(지번) 서초동 1665-28,37.4915601,127.0155881
(지번) 양재동 1-28,37.4845004,127.0391862
(지번) 반포동 745,37.5034789,127.0198163
(지번) 잠원동 38-27,37.5109612,127.0202232
(지번) 반포동 707-8,37.5094780,127.0211362
(지번) 서초동 1330-6,37.4931603,127.0282707
(지번) 방배동 876-31,37.4888238,126.9944974
(지번) 양재동 24,37.4829194,127.0350344
(지번) 잠원동 10-44,37.5162770,127.0175744
(지번) 양재동 91-8,37.4781913,127.0410753
(지번) 양재동 322-2,37.4707641,127.0410031
(지번) 서초동 1565-8,37.4890813,127.0136621
(지번) 방배동 446-5,37.4767059,126.9846049
(지번) 반포동 91-3,37.4983323,126.9989196
(지번) 서초동 1696-11,37.4952568,127.0152982
(지번) 양재동 5-22,37.4788133,127.0397365
(지번) 방배동 777-5,37.4938511,126.9864931
(지번) 방배동 449-6,37.4771410,126.9839626
(지번) 방배동 863-3,37.4877880,126.9857597
(지번) 양재동 249-13,37.4731613,127.0394376
(지번) 서초동 1317-1,37.4988931,127.0255593
(지번) 잠원동 61-17,37.5130315,127.0110046
(지번) 방배동 1-3,37.4941946,126.9947899
(지번) 방배동 450-26,37.4773878,126.9836907
(지번) 서초동 1691-5,37.4947832,127.0159003
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 반포4동 549-17,37.4981399,127.0020188
(지번) 서초동 1594-3,37.4865713,127.0140311
(지번) 반포동 58-8,37.5036560,127.0100227
(지번) 양재동 263-15,37.4763122,127.0427178
(지번) 양재동 87-5,37.4798095,127.0428946
(지번) 방배동 850-1,37.4903216,126.9930995
(지번) 방배동 839-33,37.4910152,126.9938838
(지번) 반포동 94-10,37.4989444,126.9979027
(지번) 방배동 936-10,37.4868296,126.9938130
(지번) 서초동 715,37.4803116,127.0142843
(지번) 양재동 122-6,37.4754418,127.0377373
(지번) 방배동 1507,37.4874782,126.9841770
(지번) 서초동 1330-16,37.4937608,127.0284747
(지번) 서초동 1366-5,37.4850050,127.0331512
(지번) 잠원동 69-5,37.5065880,127.0052877
(지번) 서초동 1555-9,37.4918255,127.0108832
(지번) 방배동 450-10,37.4776681,126.9834893
(지번) 방배동 450-17,37.4772966,126.9834300
(지번) 서초동 1594-3,37.4865713,127.0140311
(지번) 서초동 1306-4,37.5000338,127.0259895
(지번) 서초동 1702-8,37.4949614,127.0122560
(지번) 서초동 1545-5,37.4879763,127.0102777
(지번) 원지동 374-1,37.4437455,127.0557736
(지번) 서초동 1552-7,37.4906313,127.0092929
(지번) 방배동 451-7,37.4783425,126.9833672
(지번) 방배동 474-19,37.4772360,126.9853889
(지번) 서초동 1308-25,37.5009454,127.0245822
(지번) 서초동 1579-4,37.4885750,127.0137302
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 서초동 1317-27,37.4982040,127.0260254
(지번) 서초동 1308-1,37.5014891,127.0244035
(지번) 반포동 96-7,37.4970778,126.9980653
(지번) 방배동 912-2,37.4811490,126.9956666
(지번) 서초동 1358-3,37.4873773,127.0313753
(지번) 서초동 1689-5,37.4954259,127.0184963
(지번) 서초동 1308-1,37.5014891,127.0244035
(지번) 방배동 451-24,37.4782876,126.9837771
(지번) 서초동 1621-5,37.4862323,127.0161324
(지번) 방배동 453-33,37.4794889,126.9826766
(지번) 방배동 793-1,37.4925052,126.9882927
(지번) 서초동 1567-5,37.4903731,127.0131144
(지번) 방배동 850-34,37.4893415,126.9936510
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 반포동 706-6,37.5104206,127.0206393
(지번) 반포동 885,37.5021824,126.9877332
(지번) 양재동 116-6,37.4740008,127.0351179
(지번) 방배동 905-7,37.4847319,126.9962719
(지번) 서초동 1309-1,37.5020555,127.0240142
(지번) 양재동 2-41,37.4852397,127.0410829
(지번) 잠원동 66-2,37.5100069,127.0097402
(지번) 잠원동 34-20,37.5123838,127.0172939
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 양재동 15-22,37.4817545,127.0379344
(지번) 서초동 1571-1,37.4922283,127.0115029
(지번) 서초동 1571-29,37.4920953,127.0123416
(지번) 서초동 1685-8,37.4954084,127.0164774
(지번) 서초동 1329-6,37.4937281,127.0291042
(지번) 반포동 106-8,37.4988631,126.9974875
(지번) 방배동 425-1,37.4845650,126.9834137
(지번) 양재동 98-4,37.4761255,127.0397563
(지번) 우면동 59,37.4713636,127.0235778
(지번) 방배동 807-9,37.4936373,126.9938506
(지번) 양재동 351-10,37.4671666,127.0426373
(지번) 서초동 1451-94,37.4813032,127.0134174
(지번) 서초동 1308-10,37.5009983,127.0250930
(지번) 양재동 316-1,37.4705889,127.0393122
(지번) 방배동 450-27,37.4771838,126.9836605
(지번) 원지동 372-7,37.4435930,127.0555808
(지번) 서초동 1570-6,37.4917298,127.0124810
(지번) 반포동 94-13,37.4992217,126.9978112
(지번) 서초동 1304-4,37.5019500,127.0250765
(지번) 양재동 267-3,37.4760098,127.0433535
(지번) 반포동 107-43,37.4986555,126.9954851
(지번) 반포동 92-7,37.4990981,126.9987641
(지번) 양재동 1-23,37.4844749,127.0386567
(지번) 서초동 1557-3,37.4906973,127.0107550
(지번) 반포동 93-7,37.4995673,126.9984578
(지번) 서초동 1487-3,37.4828859,127.0064172
(지번) 우면동 604-5,37.4584036,127.0115892
(지번) 반포동 93-2,37.4999199,126.9986273
(지번) 원지동 397-6,37.4429855,127.0574428
(지번) 반포4동 105-7,37.4983573,126.9975919
(지번) 방배동 444-3,37.4776958,126.9822395
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 서초동 1302-35,37.5025912,127.0226606
(지번) 서초동 1485-12,37.4831453,127.0101327
(지번) 잠원동 23-7,37.5145998,127.0173111
(지번) 양재동 352,37.4666442,127.0426261
(지번) 서초동 1561-8,37.4891691,127.0116041
(지번) 반포동 1050,37.5015158,126.9888372
(지번) 방배동 850-31,37.4894980,126.9940529
(지번) 서초동 1699-14,37.4956876,127.0140030
(지번) 방배동 435-2,37.4824703,126.9849060
(지번) 방배동 810-3,37.4929265,126.9912777
(지번) 잠원동 29-23,37.5129515,127.0189469
(지번) 반포동 703-19,37.5099035,127.0187068
(지번) 방배동 444-3,37.4776958,126.9822395
(지번) 방배동 1002-1,37.4819127,127.0044804
(지번) 서초동 1540-5,37.4892466,127.0083160
(지번) 방배동 448-1,37.4774544,126.9846522
(지번) 서초동 1330-15,37.4936293,127.0285362
(지번) 양재동 350-10,37.4676942,127.0419163
(지번) 서초동 1603-2,37.4859106,127.0163536
(지번) 반포동 106-8,37.4988631,126.9974875
(지번) 서초동 1694-14,37.4948981,127.0140320
(지번) 잠원동 72-3,37.5081550,127.0037253
(지번) 방배동 444-3,37.4776958,126.9822395
(지번) 서초동 1330-14,37.4934983,127.0286002
(지번) 서초동 1564-13,37.4888069,127.0136426
(지번) 방배동 874-15,37.4884477,126.9927805
(지번) 서초동 1303-9,37.5034705,127.0236218
(지번) 방배동 451-5,37.4786415,126.9833257
(지번) 서초동 1309-9,37.5020685,127.0246794
(지번) 방배동 873-18,37.4880816,126.9923538
(지번) 서초동 1555-14,37.4920144,127.0111803
(지번) 방배동 912-2,37.4811490,126.9956666
(지번) 방배동 912-8,37.4814978,126.9965972
(지번) 서초동 1459-11,37.4837756,127.0122575
(지번) 양재동 326-10,37.4692118,127.0404358
(지번) 서초동 1678-1,37.4951594,127.0194099
(지번) 서초동 1574-14,37.4924364,127.0136467
(지번) 반포동 93-1,37.4998154,126.9983215
(지번) 방배동 778-27,37.4928611,126.9862935
(지번) 양재동 263-15,37.4763122,127.0427178
(지번) 서초동 1306,37.5004649,127.0257701
(지번) 서초동 1363-7,37.4851625,127.0321434
(지번) 양재동 89-6,37.4791073,127.0421887
(지번) 서초동 1340-1,37.4889330,127.0304741
(지번) 서초동 1317-31,37.4986004,127.0258475
(지번) 서초2동 1338-10,37.4911738,127.0298623
(지번) 서초동 1308-23,37.5007640,127.0248061
(지번) 방배동 1015-1,37.4765550,127.0013431
(지번) 서초동 1685-8,37.4954084,127.0164774
(지번) 서초동 1317-3,37.4990379,127.0259601
(지번) 방배동 450-9,37.4775553,126.9836974
(지번) 원지동 419-1,37.4433026,127.0554391
(지번) 반포동 746-5,37.5042199,127.0217955
(지번) 반포동 706-3,37.5105292,127.0203384
(지번) 잠원동 30-4,37.5129418,127.0178393
(지번) 잠원동 66-2,37.5100069,127.0097402
(지번) 방배동 438-24,37.4842635,126.9824146
(지번) 서초동 1569-4,37.4909279,127.0125105
(지번) 방배동 1022-1,37.4797378,126.9991750
(지번) 반포동 551-33,37.4970831,127.0006479
(지번) 서초동 1308-10,37.5009983,127.0250930
(지번) 잠원동 22-5,37.5146874,127.0179081
(지번) 방배동 455-1,37.4820750,126.9828230
(지번) 반포동 703-7,37.5096873,127.0182953
(지번) 반포4동 76-1,37.4972195,126.9996881
(지번) 서초동 1425-13,37.4828591,127.0196607
(지번) 서초동 1337-17,37.4925202,127.0293007
(지번) 양재동 15-3,37.4814225,127.0379080
(지번) 신원동 263-6,37.4486566,127.0585551
(지번) 방배동 836-7,37.4899095,126.9914706
(지번) 방배본동 751-1,37.4981982,126.9852711
(지번) 신원동 270-10,37.4479259,127.0557274
(지번) 서초동 1317-14,37.4983674,127.0264379
(지번) 서초동 1464-10,37.4808735,127.0116824
(지번) 서초동 1327-7,37.4954165,127.0278232
(지번) 서초동 1567-8,37.4902118,127.0134912
(지번) 서초동 1329,37.4943685,127.0287977
(지번) 양재동 215,37.4633983,127.0370119
(지번) 잠원동 20-9,37.5157662,127.0192102
(지번) 잠원동 15-8,37.5155068,127.0169265
(지번) 방배동 790-13,37.4916813,126.9866768
(지번) 잠원동 29-10,37.5133768,127.0185685
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 잠원동 36-27,37.5124123,127.0188745
(지번) 반포4동 107-45,37.4984523,126.9956050
(지번) 방배본동 773-1,37.4951413,126.9893156
(지번) 서초동 1340-14,37.4887435,127.0305716
(지번) 잠원동 6-1,37.5186530,127.0181105
(지번) 방배동 1020-2,37.4785069,127.0005912
(지번) 서초동 1570-13,37.4916920,127.0130949
(지번) 서초동 1322-12,37.4953761,127.0247327
(지번) 방배동 448-5,37.4772654,126.9850897
(지번) 양재2동 301,37.4748922,127.0453462
(지번) 반포동 93-5,37.4995749,126.9988191
(지번) 서초동 1308-2,37.5015233,127.0245296
(지번) 방배동 902-4,37.4853680,126.9955191
(지번) 방배동 444-9,37.4774165,126.9820382
(지번) 방배동 451-1,37.4792832,126.9834295
(지번) 잠원동 66-9,37.5089207,127.0086471
(지번) 양재동 16-32,37.4799851,127.0401142
(지번) 서초동 1356-2,37.4869882,127.0292231
(지번) 반포동 650,37.5119913,126.9934356
(지번) 서초동 1330-14,37.4934983,127.0286002
(지번) 서초동 1578-4,37.4885125,127.0143182
(지번) 서초동 1698-15,37.4957928,127.0145414
(지번) 방배2동 451-6,37.4784796,126.9833759
(지번) 서초동 1588-2,37.4862014,127.0141405
(지번) 서초동 1503-16,37.4889757,127.0070719
(지번) 서초동 1302-52,37.5036346,127.0226885
(지번) 방배동 910-8,37.4822857,126.9967635
(지번) 서초동 1715-5,37.4941171,127.0132690
(지번) 서초동 1321-6,37.4960217,127.0252821
(지번) 서초동 1449-1,37.4817353,127.0148856
(지번) 서초동 1571-15,37.4925097,127.0125017
(지번) 방배동 451-26,37.4780084,126.9837479
(지번) 방배동 894-20,37.4883350,126.9969506
(지번) 서초동 1544-10,37.4891743,127.0096932
(지번) 반포동 577-20,37.4947167,126.9999809
(지번) 잠원동 58-24,37.5096200,127.0132829
(지번) 반포동 76-1,37.4972195,126.9996881
(지번) 서초동 1572-15,37.4924496,127.0114066
(지번) 방배동 450-2,37.4780059,126.9830830
(지번) 서초동 1713-2,37.4946553,127.0123160
(지번) 양재동 15-5,37.4812463,127.0380915
(지번) 방배동 769-15,37.4944344,126.9862883
(지번) 서초동 1665-5,37.4923318,127.0164013
(지번) 반포동 118-3,37.5040147,127.0066161
(지번) 반포동 747-8,37.5046333,127.0233076
(지번) 서초동 1327-11,37.4950164,127.0280148
(지번) 양재동 274-3,37.4761360,127.0440662
(지번) 반포동 90-3,37.4976967,126.9988811
(지번) 서초동 1329-4,37.4939427,127.0290015
(지번) 서초동 1328-1,37.4960282,127.0280043
(지번) 반포동 746-9,37.5038054,127.0212201
(지번) 방배동 449-4,37.4771012,126.9843830
(지번) 방배동 754-1,37.4969540,126.9843021
(지번) 잠원동 22-1,37.5147760,127.0176871
(지번) 방배동 751-1,37.4981982,126.9852711
(지번) 서초동 1623-3,37.4871304,127.0154693
(지번) 서초동 1364,37.4859395,127.0296792
(지번) 양재2동 327-17,37.4681637,127.0409784
(지번) 서초동 1364-29,37.4855052,127.0306252
(지번) 서초동 1316-28,37.4981483,127.0253108
(지번) 서초3동 1451-79,37.4815237,127.0130611
(지번) 반포동 19-3,37.5043628,127.0036394
(지번) 신원동 500-4,37.6697916,126.8853663
(지번) 서초동 1635-1,37.4938047,127.0213946
(지번) 서초동 1322-11,37.4955269,127.0245568
(지번) 서초동 1451-77,37.4818098,127.0129311
(지번) 양재동 81,37.4780967,127.0395990
(지번) 서초동 1451-34,37.4828814,127.0127296
(지번) 서초동 1697-11,37.4968996,127.0148463
(지번) 서초동 1363-25,37.4857181,127.0321302
(지번) 방배동 450-7,37.4778447,126.9836043
(지번) 서초동 1338-11,37.4912771,127.0301919
(지번) 서초동 1668-16,37.4931525,127.0181625
(지번) 방배동 452-5,37.4784255,126.9828399
(지번) 서초2동 1357-64,37.4878734,127.0316543
(지번) 반포동 97-5,37.4962843,126.9976211
(지번) 양재동 324-4,37.4696849,127.0410214
(지번) 양재동 121-7,37.4751895,127.0374398
(지번) 반포동 739-19,37.5050709,127.0223420
(지번) 양재동 323,37.4708431,127.0415325
(지번) 서초동 1715-9,37.4937848,127.0130155
(지번) 방배동 448-13,37.4768320,126.9852511
(지번) 반포동 44-5,37.4991926,127.0120464
(지번) 반포동 1166,37.5022106,126.9900332
(지번) 반포동 72-10,37.4980625,126.9992035
(지번) 서초동 1327-5,37.4956364,127.0277180
(지번) 반포동 701-52,37.5089768,127.0181518
(지번) 방배동 983-3,37.4809238,126.9986034
(지번) 서초동 1327,37.4956378,127.0270925
(지번) 서초동 1666-12,37.4928918,127.0174418
(지번) 서초동 1330-20,37.4942597,127.0282337
(지번) 잠원동 40-2,37.5110070,127.0192577
(지번) 서초동 1695-5,37.4951352,127.0144915
(지번) 방배동 768-19,37.4940906,126.9857449
(지번) 서초동 1658-1,37.4930645,127.0147435
(지번) 서초동 1330-15,37.4936293,127.0285362
(지번) 서초동 1327-1,37.4958367,127.0273508
(지번) 반포동 93-3,37.4997806,126.9986986
(지번) 성수동1가 685-423,37.5471871,127.0407497
(지번) 성수동1가 656-302,37.5481086,127.0456493
(지번) 성수동2가 309-133,37.5411266,127.0548835
(지번) 성수동2가 328-15,37.5399319,127.0562445
(지번) 홍익동 431,37.5675308,127.0306933
(지번) 행당동 3-27,37.5606371,127.0411000
(지번) 성수동2가 315-100,37.5428915,127.0544462
(지번) 홍익동 131-1,37.5648760,127.0360547
(지번) 성수동2가 275-71,37.5410736,127.0627401
(지번) 성수동2가 289-273,37.5460286,127.0542350
(지번) 성수동2가 277-135,37.5447193,127.0583224
(지번) 행당동 196-23,37.5609456,127.0360810
(지번) 성수동1가 668-21,37.5470731,127.0440285
(지번) 행당동 292-34,37.5607181,127.0330726
(지번) 성수동1가 668-108,37.5461466,127.0430858
(지번) 성수동1가 656-442,37.5462707,127.0448578
(지번) 성수동2가 315-49,37.5430173,127.0550115
(지번) 성수동1가 668-22,37.5471317,127.0438548
(지번) 성수동1가 668-54,37.5469357,127.0434182
(지번) 성수동2가 314-2,37.5448574,127.0534299
(지번) 행당동 299-1,37.5605702,127.0319950
(지번) 성수동2가 302-8,37.5443696,127.0526770
(지번) 금호동1가 1801-4,37.5488905,127.0262512
(지번) 성수동1가 668-49,37.5464452,127.0435947
(지번) 성수동2가 309-143,37.5409105,127.0548160
(지번) 성수동2가 322-32,37.5418489,127.0564749
(지번) 성수동1가 16-8,37.5447593,127.0495239
(지번) 마장동 776-1,37.5653888,127.0397970
(지번) 성수동2가 301-98,37.5455786,127.0511027
(지번) 마장동 439-1,37.5706634,127.0412884
(지번) 하왕십리동 966-12,37.5626011,127.0327956
(지번) 성수동1가 27-12,37.5428981,127.0494042
(지번) 성수동1가 685-451,37.5469361,127.0406247
(지번) 성수동1가 685-478,37.5465637,127.0416151
(지번) 성수동1가 13-171,37.5476145,127.0505563
(지번) 성수동1가 311,37.5377632,127.0510503
(지번) 성수동2가 277-156,37.5438227,127.0593469
(지번) 성수동2가 333-94,37.5425148,127.0532944
(지번) 성수동1가 668-30,37.5475635,127.0424040
(지번) 홍익동 357,37.5664381,127.0315914
(지번) 성수동1가 656-996,37.5496653,127.0446553
(지번) 성수동1가 656-482,37.5467570,127.0456043
(지번) 성수동2가 310-63,37.5428737,127.0533257
(지번) 성수동1가 685-408,37.5478679,127.0418426
(지번) 성수동1가 668-104,37.5462682,127.0427527
(지번) 성수동1가 685-696,37.5457907,127.0424269
(지번) 성수동2가 570-1,37.5372549,127.0559098
(지번) 성수동1가 668-89,37.5472875,127.0422492
(지번) 성수동2가 314-12,37.5438173,127.0544409
(지번) 성수동1가 13-160,37.5477040,127.0495441
(지번) 성수동1가 656-940,37.5469766,127.0443526
(지번) 성수동2가 310-7,37.5427176,127.0540804
(지번) 성수동2가 321-70,37.5414620,127.0550410
(지번) 성수동1가 16-39,37.5434947,127.0513823
(지번) 행당동 19-108,37.5589409,127.0404660
(지번) 성수동2가 302-16,37.5441995,127.0515849
(지번) 성수동1가 668-59,37.5466298,127.0432746
(지번) 행당동 158-41,37.5583505,127.0403301
(지번) 성수동2가 317-12,37.5426860,127.0567314
(지번) 성수동1가 8-16,37.5471788,127.0466478
(지번) 도선동 50,37.5626239,127.0342921
(지번) 홍익동 130-1,37.5649817,127.0360778
(지번) 성수동2가 289-21,37.5464886,127.0544781
(지번) 성수동1가 656-629,37.5457686,127.0459786
(지번) 성수동2가 310-21,37.5423121,127.0538331
(지번) 성수동1가 656-1075,37.5461773,127.0462992
(지번) 성수동1가 685-307,37.5481374,127.0424650
(지번) 성수동1가 685-456,37.5468918,127.0404285
(지번) 성수동2가 277-24,37.5458580,127.0587097
(지번) 성수동1가 685-325,37.5474284,127.0411658
(지번) 마장동 781-15,37.5668193,127.0445474
(지번) 성수동1가 656-448,37.5462958,127.0450018
(지번) 성수동1가 13-483,37.5497093,127.0480551
(지번) 성수동2가 300-80,37.5464702,127.0513953
(지번) 하왕십리동 966-20,37.5625426,127.0323833
(지번) 성수동1가 656-971,37.5493934,127.0448288
(지번) 성수동1가 656-1683,37.5483760,127.0453946
(지번) 마장동 767-41,37.5678012,127.0450524
(지번) 성수동1가 668-18,37.5473631,127.0435489
(지번) 마장동 522-2,37.5701848,127.0382397
(지번) 성수동2가 333-52,37.5427875,127.0530215
(지번) 성수동1가 668-9,37.5475045,127.0437330
(지번) 행당동 130-115,37.5585985,127.0375130
(지번) 성수동1가 656-1044,37.5471447,127.0450559
(지번) 성수동2가 315-41,37.5429599,127.0557539
(지번) 성수동2가 301-58,37.5440393,127.0503995
(지번) 성수동1가 7-8,37.5487521,127.0458933
(지번) 성수동2가 315-55,37.5428866,127.0548009
(지번) 마장동 509-11,37.5700971,127.0387925
(지번) 행당동 286-64,37.5615871,127.0345119
(지번) 성수동2가 314-5,37.5448668,127.0542962
(지번) 금호동3가 375,37.5484542,127.0223175
(지번) 성수동1가 685-417,37.5474474,127.0410022
(지번) 성수1가2동 14-70,37.5459337,127.0499847
(지번) 성수동2가 325-19,37.5401157,127.0556225
(지번) 성수동1가 685-213,37.5483202,127.0435879
(지번) 성수동2가 301-16,37.5446248,127.0513201
(지번) 행당동 286-12,37.5616128,127.0341422
(지번) 성수동1가 685-486,37.5478588,127.0397039
(지번) 금호동3가 889,37.5484312,127.0202515
(지번) 성수동1가 685-480,37.5466221,127.0414042
(지번) 성수동2가 333-97,37.5387039,127.0520084
(지번) 성수동2가 316-1,37.5434784,127.0544510
(지번) 성수동2가 299-225,37.5479303,127.0544769
(지번) 성수동1가 685-450,37.5468498,127.0405826
(지번) 행당동 1-30,37.5608973,127.0395799
(지번) 성수동1가 668-79,37.5470501,127.0426661
(지번) 행당동 292-33,37.5611265,127.0329910
(지번) 성수동2가 321-21,37.5420705,127.0540151
(지번) 성수동2가 299-157,37.5483281,127.0537439
(지번) 옥수동 560,37.5423084,127.0181964
(지번) 성수동1가 668-8,37.5475574,127.0435563
(지번) 성수동2가 300-8,37.5458443,127.0535394
(지번) 성수동2가 300-39,37.5448480,127.0568273
(지번) 성수동2가 300-64,37.5455611,127.0544177
(지번) 하왕십리동 1015-7,37.5603642,127.0274901
(지번) 도선동 152-1,37.5631639,127.0341461
(지번) 성수동2가 300-5,37.5452031,127.0550919
(지번) 옥수동 392,37.5428142,127.0175508
(지번) 성수동1가 668-136,37.5460962,127.0432590
(지번) 옥수동 201-1,37.5409460,127.0147542
(지번) 성수동1가 685-350,37.5478784,127.0399987
(지번) 도선동 272,37.5634128,127.0329164
(지번) 성수동1가 16-27,37.5437075,127.0508123
