,file,class_number
1931,16_161_16011001_160933193084853_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933193084853_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933193084853_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>43</xmin>\n', '\t\t\t<ymin>408</ymin>\n', '\t\t\t<xmax>4032</xmax>\n', '\t\t\t<ymax>2730</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>1197</xmin>\n', '\t\t\t<ymin>522</ymin>\n', '\t\t\t<xmax>2906</xmax>\n', '\t\t\t<ymax>1776</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1932,16_161_16011001_160933198747777_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933198747777_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933198747777_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>299</xmin>\n', '\t\t\t<ymin>522</ymin>\n', '\t\t\t<xmax>3818</xmax>\n', '\t\t\t<ymax>2360</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>1040</xmin>\n', '\t\t\t<ymin>622</ymin>\n', '\t\t\t<xmax>3206</xmax>\n', '\t\t\t<ymax>1776</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1933,16_161_16011001_160933204596344_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933204596344_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933204596344_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>95</xmin>\n', '\t\t\t<ymin>847</ymin>\n', '\t\t\t<xmax>2884</xmax>\n', '\t\t\t<ymax>3625</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>535</xmin>\n', '\t\t\t<ymin>1536</ymin>\n', '\t\t\t<xmax>2557</xmax>\n', '\t\t\t<ymax>2812</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1934,16_161_16011001_160933204596344_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933204596344_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933204596344_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>185</xmin>\n', '\t\t\t<ymin>536</ymin>\n', '\t\t\t<xmax>3833</xmax>\n', '\t\t\t<ymax>2744</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>769</xmin>\n', '\t\t\t<ymin>650</ymin>\n', '\t\t\t<xmax>3391</xmax>\n', '\t\t\t<ymax>1776</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1935,16_161_16011001_160933217127392_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933217127392_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933217127392_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>95</xmin>\n', '\t\t\t<ymin>870</ymin>\n', '\t\t\t<xmax>2862</xmax>\n', '\t\t\t<ymax>3761</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>795</xmin>\n', '\t\t\t<ymin>1660</ymin>\n', '\t\t\t<xmax>2139</xmax>\n', '\t\t\t<ymax>2846</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1936,16_161_16011001_160933217127392_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933217127392_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933217127392_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>85</xmin>\n', '\t\t\t<ymin>408</ymin>\n', '\t\t\t<xmax>3875</xmax>\n', '\t\t\t<ymax>2573</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>1168</xmin>\n', '\t\t\t<ymin>679</ymin>\n', '\t\t\t<xmax>2906</xmax>\n', '\t\t\t<ymax>1633</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1937,16_161_16011001_160933225212866_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933225212866_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933225212866_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>140</xmin>\n', '\t\t\t<ymin>712</ymin>\n', '\t\t\t<xmax>2805</xmax>\n', '\t\t\t<ymax>3445</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>592</xmin>\n', '\t\t\t<ymin>1186</ymin>\n', '\t\t\t<xmax>2421</xmax>\n', '\t\t\t<ymax>3095</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1938,16_161_16011001_160933225212866_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933225212866_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933225212866_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>214</xmin>\n', '\t\t\t<ymin>408</ymin>\n', '\t\t\t<xmax>3833</xmax>\n', '\t\t\t<ymax>2545</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>969</xmin>\n', '\t\t\t<ymin>622</ymin>\n', '\t\t\t<xmax>3533</xmax>\n', '\t\t\t<ymax>1918</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1939,16_161_16011001_160933231162634_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933231162634_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933231162634_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>230</xmin>\n', '\t\t\t<ymin>960</ymin>\n', '\t\t\t<xmax>2670</xmax>\n', '\t\t\t<ymax>3366</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>738</xmin>\n', '\t\t\t<ymin>1638</ymin>\n', '\t\t\t<xmax>2365</xmax>\n', '\t\t\t<ymax>2620</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1940,16_161_16011001_160933238645752_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933238645752_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933238645752_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>49</xmin>\n', '\t\t\t<ymin>1186</ymin>\n', '\t\t\t<xmax>2941</xmax>\n', '\t\t\t<ymax>3128</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>512</xmin>\n', '\t\t\t<ymin>1818</ymin>\n', '\t\t\t<xmax>2658</xmax>\n', '\t\t\t<ymax>2440</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1941,16_161_16011001_160933238645752_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933238645752_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933238645752_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>57</xmin>\n', '\t\t\t<ymin>664</ymin>\n', '\t\t\t<xmax>3975</xmax>\n', '\t\t\t<ymax>1790</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>912</xmin>\n', '\t\t\t<ymin>736</ymin>\n', '\t\t\t<xmax>3277</xmax>\n', '\t\t\t<ymax>1362</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1942,16_161_16011001_160933254251582_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933254251582_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933254251582_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>72</xmin>\n', '\t\t\t<ymin>768</ymin>\n', '\t\t\t<xmax>2805</xmax>\n', '\t\t\t<ymax>3569</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>987</xmin>\n', '\t\t\t<ymin>1254</ymin>\n', '\t\t\t<xmax>2274</xmax>\n', '\t\t\t<ymax>2903</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1943,16_161_16011001_160933270960402_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933270960402_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933270960402_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>264</xmin>\n', '\t\t\t<ymin>1163</ymin>\n', '\t\t\t<xmax>2624</xmax>\n', '\t\t\t<ymax>3716</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>750</xmin>\n', '\t\t\t<ymin>1480</ymin>\n', '\t\t\t<xmax>2365</xmax>\n', '\t\t\t<ymax>3072</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1944,16_161_16011001_160933270960402_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933270960402_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933270960402_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>313</xmin>\n', '\t\t\t<ymin>280</ymin>\n', '\t\t\t<xmax>3818</xmax>\n', '\t\t\t<ymax>2744</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>997</xmin>\n', '\t\t\t<ymin>365</ymin>\n', '\t\t\t<xmax>3419</xmax>\n', '\t\t\t<ymax>1918</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1945,16_161_16011001_160933277188045_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933277188045_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933277188045_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>95</xmin>\n', '\t\t\t<ymin>779</ymin>\n', '\t\t\t<xmax>2760</xmax>\n', '\t\t\t<ymax>3603</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>411</xmin>\n', '\t\t\t<ymin>1333</ymin>\n', '\t\t\t<xmax>2161</xmax>\n', '\t\t\t<ymax>3354</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1946,16_161_16011001_160933277188045_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933277188045_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933277188045_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>299</xmin>\n', '\t\t\t<ymin>351</ymin>\n', '\t\t\t<xmax>3719</xmax>\n', '\t\t\t<ymax>2687</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>641</xmin>\n', '\t\t\t<ymin>508</ymin>\n', '\t\t\t<xmax>2906</xmax>\n', '\t\t\t<ymax>2374</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1947,16_161_16011001_160933291279116_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933291279116_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933291279116_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>128</xmin>\n', '\t\t\t<ymin>666</ymin>\n', '\t\t\t<xmax>2907</xmax>\n', '\t\t\t<ymax>3580</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>400</xmin>\n', '\t\t\t<ymin>1367</ymin>\n', '\t\t\t<xmax>2489</xmax>\n', '\t\t\t<ymax>3366</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1948,16_161_16011001_160933291279116_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933291279116_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933291279116_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>356</xmin>\n', '\t\t\t<ymin>237</ymin>\n', '\t\t\t<xmax>3633</xmax>\n', '\t\t\t<ymax>2744</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>784</xmin>\n', '\t\t\t<ymin>422</ymin>\n', '\t\t\t<xmax>3277</xmax>\n', '\t\t\t<ymax>2402</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1949,16_161_16011001_160933303919395_0.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933303919395_0.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933303919395_0.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>3024</width>\n', '\t\t<height>4032</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>49</xmin>\n', '\t\t\t<ymin>1005</ymin>\n', '\t\t\t<xmax>2873</xmax>\n', '\t\t\t<ymax>3829</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>625</xmin>\n', '\t\t\t<ymin>1547</ymin>\n', '\t\t\t<xmax>1890</xmax>\n', '\t\t\t<ymax>3162</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
1950,16_161_16011001_160933303919395_1.txt,"['<annotation>\n', '\t<folder>my-project-name</folder>\n', '\t<filename>한과류_한과류_매작과_rynar_20201230_160933303919395_1.jpg</filename>\n', '\t<path>/my-project-name/한과류_한과류_매작과_rynar_20201230_160933303919395_1.jpg</path>\n', '\t<source>\n', '\t\t<database>Unspecified</database>\n', '\t</source>\n', '\t<size>\n', '\t\t<width>4032</width>\n', '\t\t<height>3024</height>\n', '\t\t<depth>3</depth>\n', '\t</size>\n', '\t<object>\n', '\t\t<name>dish</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>57</xmin>\n', '\t\t\t<ymin>166</ymin>\n', '\t\t\t<xmax>3932</xmax>\n', '\t\t\t<ymax>2531</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '\t<object>\n', '\t\t<name>food</name>\n', '\t\t<pose>Unspecified</pose>\n', '\t\t<truncated>Unspecified</truncated>\n', '\t\t<difficult>Unspecified</difficult>\n', '\t\t<bndbox>\n', '\t\t\t<xmin>798</xmin>\n', '\t\t\t<ymin>365</ymin>\n', '\t\t\t<xmax>2536</xmax>\n', '\t\t\t<ymax>1733</ymax>\n', '\t\t</bndbox>\n', '\t</object>\n', '</annotation>']"
